item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.049934854,soft drinks,95.0752,supermarket,tier 3,12.857645184136183,medium,2588.6304
regular,0.113045883,fruits and vegetables,194.1478,supermarket,tier 2,20.5,medium,2906.217
low fat,0.015359722,household,163.7526,supermarket,tier 3,12.857645184136183,medium,1973.4312
low fat,0.034049703,seafood,112.286,supermarket,tier 2,11.65,medium,452.744
low fat,0.02128304,soft drinks,153.5024,supermarket,tier 1,20.75,medium,2428.8384
low fat,0.063462048,frozen foods,157.563,supermarket,tier 3,12.857645184136183,medium,1721.093
low fat,0.074019393,frozen foods,41.7454,grocery store,tier 3,16.2,medium,83.8908
regular,0.017666978,starchy foods,239.4538,supermarket,tier 2,10.195,medium,4566.7222
low fat,0.124299531,household,73.4696,grocery store,tier 1,12.857645184136183,small,298.2784
low fat,0.079739853,dairy,233.03,supermarket,tier 3,13.3,high,5359.69
low fat,0.012167793,fruits and vegetables,37.4848,supermarket,tier 1,6.215,medium,111.8544
regular,0.0,snack foods,90.5514,supermarket,tier 3,6.67,medium,974.0654
regular,0.074338562,dairy,255.5356,supermarket,tier 2,12.6,medium,9664.7528
low fat,0.018407033,frozen foods,254.7698,supermarket,tier 2,12.15,small,5834.4054
low fat,0.050369191,canned,117.2124,supermarket,tier 1,16.6,medium,1422.1488
regular,0.019837655,frozen foods,128.131,supermarket,tier 3,12.857645184136183,medium,1687.803
regular,0.056465714,breads,103.6648,supermarket,tier 1,20.85,small,2285.0256
low fat,0.054928641,health and hygiene,101.7358,supermarket,tier 2,11.0,small,1508.037
low fat,0.066829875,others,185.5924,supermarket,tier 1,15.6,medium,3146.5708
low fat,0.122832172,dairy,217.685,grocery store,tier 1,12.857645184136183,small,432.77
regular,0.146692433,dairy,194.5794,supermarket,tier 2,10.195,medium,4096.6674
regular,0.062827447,frozen foods,105.099,supermarket,tier 2,12.6,medium,1444.786
low fat,0.064464147,snack foods,255.7646,supermarket,tier 1,20.2,medium,5410.9566
low fat,0.124959013,frozen foods,116.5124,supermarket,tier 3,18.0,medium,355.5372
regular,0.0,dairy,96.7752,supermarket,tier 1,6.75,medium,1342.2528
regular,0.15911489,meat,158.1946,supermarket,tier 3,12.35,medium,1104.5622
regular,0.145335007,fruits and vegetables,173.108,supermarket,tier 2,7.59,medium,2077.296
low fat,0.081168135,meat,190.5846,supermarket,tier 1,14.8,medium,3630.6074
low fat,0.034874689,household,161.721,supermarket,tier 1,5.11,small,2446.815
low fat,0.031898175,dairy,177.4344,supermarket,tier 1,6.38,small,1784.344
regular,0.038211537,dairy,87.7198,supermarket,tier 1,8.3,small,1569.9564
regular,0.03874616,snack foods,143.8102,supermarket,tier 2,16.7,medium,4811.7366
regular,0.03443677,breads,156.5288,supermarket,tier 3,12.857645184136183,medium,4870.9928
low fat,0.130261652,fruits and vegetables,185.2898,supermarket,tier 2,9.695,medium,3367.6164
low fat,0.014456938,health and hygiene,184.795,supermarket,tier 2,8.235,small,1464.76
low fat,0.126383094,canned,112.1886,supermarket,tier 1,10.195,small,667.1316
regular,0.127620811,dairy,119.244,supermarket,tier 3,10.695,high,3475.476
regular,0.046878474,baking goods,109.857,supermarket,tier 2,8.38,small,2306.997
low fat,0.220111117,baking goods,153.0024,grocery store,tier 3,11.65,medium,455.4072
regular,0.0471117,frozen foods,52.0666,supermarket,tier 2,9.195,small,615.1992
regular,0.019768503,canned,88.6198,supermarket,tier 1,8.1,small,1569.9564
low fat,0.015858893,snack foods,152.9366,supermarket,tier 2,18.6,medium,453.4098
low fat,0.018905326,health and hygiene,234.659,supermarket,tier 1,17.6,small,8508.924
low fat,0.014280554,household,148.0418,supermarket,tier 3,20.25,medium,1177.1344
low fat,0.075675438,hard drinks,53.3614,supermarket,tier 1,5.98,medium,331.5684
low fat,0.010381661,household,207.8954,supermarket,tier 1,18.75,medium,2292.3494
regular,0.077475884,fruits and vegetables,255.333,supermarket,tier 2,5.82,medium,4870.327
low fat,0.02705936,soft drinks,153.3682,supermarket,tier 1,8.52,small,914.8092
regular,0.126199917,fruits and vegetables,178.4028,supermarket,tier 3,15.5,medium,1239.7196
regular,0.119462225,fruits and vegetables,182.7976,supermarket,tier 1,16.7,small,1810.976
regular,0.027454997,snack foods,258.1304,supermarket,tier 3,9.6,medium,2324.9736
low fat,0.051928034,household,151.4024,supermarket,tier 1,9.13,medium,1973.4312
regular,0.0,starchy foods,78.296,supermarket,tier 1,10.5,small,1438.128
low fat,0.119570595,frozen foods,249.7434,supermarket,tier 1,17.0,medium,4221.8378
low fat,0.033725743,snack foods,211.6902,supermarket,tier 3,12.857645184136183,medium,4247.804
low fat,0.101275792,baking goods,46.4744,supermarket,tier 2,9.195,small,950.7624
low fat,0.056077574,household,117.8492,supermarket,tier 1,10.1,small,1621.8888
low fat,0.0,household,140.5154,supermarket,tier 2,8.18,medium,1701.7848
regular,0.088178053,snack foods,122.6756,supermarket,tier 2,8.655,small,2302.3364
regular,0.046608497,fruits and vegetables,122.9388,supermarket,tier 1,17.85,small,3095.97
regular,0.085119855,snack foods,229.8668,supermarket,tier 2,10.65,small,4146.6024
regular,0.031418984,canned,99.27,supermarket,tier 3,13.65,high,2596.62
low fat,0.084809658,soft drinks,261.191,supermarket,tier 2,17.25,medium,3155.892
regular,0.035350045,fruits and vegetables,169.7448,supermarket,tier 2,9.5,medium,3579.3408
regular,0.0,starchy foods,63.6168,supermarket,tier 1,16.7,medium,1342.2528
low fat,0.054601779,health and hygiene,141.1154,grocery store,tier 3,8.6,medium,425.4462
low fat,0.102188428,dairy,54.3956,supermarket,tier 3,19.25,medium,1201.1032
regular,0.133034816,canned,222.0798,supermarket,tier 3,11.0,high,2864.9374
low fat,0.16817143,soft drinks,237.7564,supermarket,tier 2,9.895,medium,3813.7024
regular,0.029722659,dairy,143.4786,supermarket,tier 1,14.0,small,1589.2646
low fat,0.042733625,fruits and vegetables,226.972,supermarket,tier 3,7.365,medium,3848.324
regular,0.062172698,baking goods,90.2514,supermarket,tier 3,20.85,high,619.8598
regular,0.070704474,snack foods,93.412,supermarket,tier 1,7.64,small,1491.392
regular,0.191500528,baking goods,121.2098,grocery store,tier 1,12.857645184136183,small,120.5098
regular,0.122065518,meat,103.3674,supermarket,tier 1,17.7,medium,2546.685
regular,0.04021623,meat,90.4514,supermarket,tier 2,7.97,medium,1328.271
low fat,0.041737627,health and hygiene,33.1216,supermarket,tier 1,12.35,small,519.324
low fat,0.11227101,health and hygiene,63.2168,supermarket,tier 1,8.42,small,703.0848
low fat,0.135075924,fruits and vegetables,170.3106,supermarket,tier 3,12.857645184136183,medium,3422.212
regular,0.12301331,snack foods,93.2436,supermarket,tier 3,6.305,high,2079.9592
regular,0.019238942,soft drinks,49.8692,supermarket,tier 2,5.92,medium,1133.1916
regular,0.067212845,snack foods,260.2304,supermarket,tier 2,15.1,medium,4908.2776
low fat,0.280164929,household,177.5712,grocery store,tier 3,17.35,medium,527.3136
low fat,0.015271793,canned,89.9146,supermarket,tier 1,7.405,small,1550.6482
low fat,0.136512858,snack foods,128.7678,supermarket,tier 1,6.405,medium,3052.0272
low fat,0.078034976,baking goods,178.066,supermarket,tier 1,19.7,medium,3954.852
regular,0.042649476,frozen foods,162.721,supermarket,tier 3,17.7,medium,978.726
low fat,0.104859135,snack foods,161.8868,supermarket,tier 2,17.6,small,4094.67
regular,0.110202066,frozen foods,39.7506,supermarket,tier 1,15.85,medium,721.0614
low fat,0.01558456,fruits and vegetables,185.1266,supermarket,tier 1,17.5,medium,4795.0916
low fat,0.060805497,soft drinks,150.8024,supermarket,tier 3,12.857645184136183,medium,3339.6528
low fat,0.036490369,fruits and vegetables,140.8154,supermarket,tier 2,9.6,medium,1843.6002
regular,0.088025298,frozen foods,158.063,supermarket,tier 2,11.0,medium,2659.871
regular,0.129864461,seafood,240.188,supermarket,tier 3,20.75,medium,5992.2
low fat,0.0,soft drinks,89.4146,supermarket,tier 3,12.857645184136183,medium,2645.2234
low fat,0.084176826,canned,118.0124,grocery store,tier 3,16.6,medium,592.562
regular,0.062343432,baking goods,199.7426,supermarket,tier 1,12.5,small,593.2278
low fat,0.049942926,dairy,82.425,supermarket,tier 1,7.02,medium,1414.825
regular,0.025867261,fruits and vegetables,147.6418,supermarket,tier 2,19.1,small,1471.418
regular,0.038817121,fruits and vegetables,262.6252,supermarket,tier 1,5.785,medium,524.6504
low fat,0.01941154,hard drinks,40.3164,supermarket,tier 2,11.65,medium,502.0132
low fat,0.216478153,household,190.1872,grocery store,tier 3,19.0,medium,567.2616
low fat,0.042707323,frozen foods,197.811,supermarket,tier 2,5.19,medium,2946.165
low fat,0.0,household,196.311,supermarket,tier 1,14.15,small,3338.987
low fat,0.175898114,health and hygiene,183.7608,supermarket,tier 3,16.2,medium,2940.1728
regular,0.074847665,breads,78.8986,supermarket,tier 1,7.72,medium,623.1888
low fat,0.118180011,others,56.2588,supermarket,tier 1,18.6,small,1030.6584
regular,0.127587344,frozen foods,76.5354,supermarket,tier 2,8.35,medium,1805.6496
low fat,0.19780911,others,55.6588,grocery store,tier 3,18.6,medium,114.5176
low fat,0.069208684,health and hygiene,264.0884,supermarket,tier 3,12.857645184136183,medium,4504.8028
low fat,0.026963909,household,129.8336,supermarket,tier 3,19.0,high,3451.5072
regular,0.039261947,baking goods,207.4296,supermarket,tier 2,8.895,medium,2492.7552
low fat,0.008533716,baking goods,78.5618,supermarket,tier 3,18.0,high,402.809
regular,0.100423086,fruits and vegetables,144.7786,supermarket,tier 2,15.1,medium,2600.6148
regular,0.0,canned,91.8488,supermarket,tier 3,12.857645184136183,medium,2716.464
low fat,0.036353098,frozen foods,75.8696,supermarket,tier 1,20.5,small,2386.2272
low fat,0.077348214,snack foods,259.7962,supermarket,tier 3,12.857645184136183,medium,8028.8822
low fat,0.023548476,fruits and vegetables,93.3778,supermarket,tier 3,20.6,medium,1314.2892
low fat,0.069043044,breads,218.7166,supermarket,tier 3,15.85,high,4136.6154
regular,0.048010812,fruits and vegetables,187.7556,supermarket,tier 1,20.6,medium,3004.0896
regular,0.058778429,fruits and vegetables,187.853,supermarket,tier 3,10.3,high,2656.542
low fat,0.117607719,others,55.2588,supermarket,tier 3,12.857645184136183,medium,2748.4224
regular,0.127412338,meat,111.3202,grocery store,tier 3,17.6,medium,337.5606
regular,0.044945123,snack foods,101.0016,supermarket,tier 3,11.35,high,2631.2416
low fat,0.126579586,canned,112.2886,supermarket,tier 1,10.195,medium,2557.3378
low fat,0.016802225,meat,138.518,supermarket,tier 3,17.5,medium,2376.906
low fat,0.075192072,hard drinks,56.0614,supermarket,tier 3,12.857645184136183,medium,2597.2858
low fat,0.03786331,health and hygiene,40.948,supermarket,tier 3,11.0,high,319.584
regular,0.019200003,soft drinks,47.7692,supermarket,tier 1,5.92,small,492.692
low fat,0.079791176,dairy,232.73,supermarket,tier 2,13.3,small,2796.36
low fat,0.16334971,health and hygiene,45.1086,supermarket,tier 1,18.2,medium,669.129
regular,0.109265987,soft drinks,42.3112,supermarket,tier 1,9.395,medium,980.0576
regular,0.10821852,dairy,96.3752,supermarket,tier 2,6.75,small,1342.2528
low fat,0.122392031,canned,133.1942,supermarket,tier 3,15.7,high,2782.3782
low fat,0.20168772,household,162.8868,grocery store,tier 3,8.39,medium,327.5736
low fat,0.046259036,fruits and vegetables,47.4692,supermarket,tier 3,12.857645184136183,medium,1576.6144
low fat,0.035651291,snack foods,244.917,supermarket,tier 2,9.6,medium,2916.204
low fat,0.059835659,fruits and vegetables,151.3366,supermarket,tier 2,11.1,small,3022.732
low fat,0.091408076,others,108.9938,supermarket,tier 3,12.8,medium,1071.938
low fat,0.169405699,frozen foods,46.106,supermarket,tier 2,12.85,medium,792.302
low fat,0.015943701,breads,231.9668,supermarket,tier 2,13.65,medium,3225.1352
low fat,0.174232377,soft drinks,146.6102,supermarket,tier 3,12.857645184136183,medium,1895.5326
low fat,0.031801103,household,261.591,supermarket,tier 2,7.935,medium,3155.892
low fat,0.052749199,canned,74.967,grocery store,tier 1,12.857645184136183,small,229.701
low fat,0.039463564,soft drinks,189.9846,grocery store,tier 3,16.1,medium,191.0846
regular,0.0,snack foods,41.8112,supermarket,tier 1,7.645,small,894.8352
low fat,0.036159635,fruits and vegetables,110.7228,grocery store,tier 3,8.775,medium,331.5684
low fat,0.024020078,fruits and vegetables,57.2272,supermarket,tier 2,10.65,medium,1174.4712
regular,0.071104408,snack foods,95.012,supermarket,tier 2,7.64,medium,1864.24
low fat,0.093913607,fruits and vegetables,93.2146,supermarket,tier 2,7.325,medium,1733.0774
low fat,0.144006886,health and hygiene,94.741,supermarket,tier 3,8.645,medium,1061.951
low fat,0.093159233,household,55.7956,supermarket,tier 1,8.97,medium,1037.3164
regular,0.129425145,dairy,219.3482,grocery store,tier 1,12.857645184136183,small,219.0482
regular,0.053839714,canned,198.6742,supermarket,tier 3,5.405,medium,2388.8904
low fat,0.098629062,fruits and vegetables,90.6462,supermarket,tier 3,12.857645184136183,medium,2406.2012
regular,0.017658634,starchy foods,240.1538,supermarket,tier 1,10.195,medium,1442.1228
regular,0.041282286,snack foods,103.5332,supermarket,tier 1,6.935,small,1230.3984
regular,0.170186628,snack foods,159.0262,grocery store,tier 1,12.857645184136183,small,159.1262
low fat,0.086781204,hard drinks,152.2682,supermarket,tier 1,8.88,small,1829.6184
regular,0.042270751,frozen foods,162.521,supermarket,tier 3,12.857645184136183,medium,4567.388
low fat,0.089186275,canned,145.3786,supermarket,tier 2,9.3,medium,2745.0934
low fat,0.019502965,household,169.4474,supermarket,tier 2,9.0,small,4211.185
low fat,0.024650932,household,146.0102,supermarket,tier 2,21.25,small,2916.204
low fat,0.026722744,canned,59.2246,supermarket,tier 1,12.35,medium,984.7182
regular,0.037516862,dairy,124.3704,supermarket,tier 3,12.857645184136183,medium,3004.0896
regular,0.023154399,snack foods,43.9428,supermarket,tier 1,16.85,small,351.5424
low fat,0.072284689,fruits and vegetables,49.8034,supermarket,tier 2,14.7,small,631.8442
regular,0.028391879,canned,173.9422,supermarket,tier 3,8.63,medium,4138.6128
low fat,0.031866022,household,261.291,supermarket,tier 3,7.935,medium,2892.901
regular,0.024088444,frozen foods,112.7176,supermarket,tier 3,12.857645184136183,medium,1832.2816
low fat,0.064409056,health and hygiene,126.7704,supermarket,tier 2,19.85,small,1752.3856
low fat,0.082012293,baking goods,37.5164,supermarket,tier 1,5.765,small,656.4788
regular,0.157075658,dairy,240.5538,supermarket,tier 1,17.75,medium,3845.6608
regular,0.107110465,breakfast,55.5588,grocery store,tier 1,12.857645184136183,small,229.0352
low fat,0.014459672,health and hygiene,181.895,supermarket,tier 1,8.235,small,732.38
low fat,0.076483451,fruits and vegetables,43.4086,supermarket,tier 3,12.857645184136183,medium,847.5634
low fat,0.10234983,fruits and vegetables,55.0298,supermarket,tier 1,6.13,medium,539.298
low fat,0.174827835,baking goods,127.2362,supermarket,tier 3,9.1,medium,1635.8706
low fat,0.104591027,frozen foods,121.4072,supermarket,tier 3,18.7,high,2450.144
regular,0.075868843,baking goods,261.7568,supermarket,tier 1,15.5,medium,1845.5976
regular,0.086764795,snack foods,156.7972,supermarket,tier 2,10.695,small,3427.5384
low fat,0.03408026,frozen foods,220.8456,supermarket,tier 3,6.695,medium,5084.0488
low fat,0.072655379,household,229.8668,supermarket,tier 2,16.0,small,4837.7028
regular,0.056555715,snack foods,62.6168,supermarket,tier 3,5.59,high,639.168
regular,0.043402224,fruits and vegetables,197.0742,supermarket,tier 2,11.35,medium,2587.9646
regular,0.064882207,starchy foods,93.8804,supermarket,tier 3,12.3,medium,1470.0864
regular,0.044764726,snack foods,102.4016,supermarket,tier 3,12.857645184136183,medium,2428.8384
low fat,0.034752647,dairy,248.775,supermarket,tier 1,17.75,small,3745.125
low fat,0.030631323,others,178.566,supermarket,tier 3,17.75,medium,2516.724
low fat,0.0,fruits and vegetables,245.0144,supermarket,tier 3,12.857645184136183,medium,3185.1872
low fat,0.110735739,baking goods,35.2874,supermarket,tier 3,12.857645184136183,medium,988.0472
regular,0.038657256,fruits and vegetables,110.257,supermarket,tier 3,12.35,medium,1757.712
regular,0.052493162,frozen foods,113.9176,supermarket,tier 1,16.7,medium,2519.3872
regular,0.065890998,meat,167.0816,supermarket,tier 2,19.35,medium,1510.0344
regular,0.114565093,canned,112.0202,supermarket,tier 1,15.7,small,337.5606
low fat,0.117065801,snack foods,196.1136,supermarket,tier 3,12.857645184136183,medium,6026.8216
low fat,0.026450779,baking goods,124.902,supermarket,tier 2,18.7,medium,2909.546
regular,0.043863865,starchy foods,59.5904,supermarket,tier 3,7.06,high,761.6752
low fat,0.0,snack foods,52.4008,supermarket,tier 2,11.35,small,809.6128
regular,0.036551446,snack foods,62.7194,grocery store,tier 1,12.857645184136183,small,123.8388
low fat,0.077630199,soft drinks,90.9146,supermarket,tier 2,6.96,medium,1459.4336
low fat,0.304737387,dairy,54.7298,grocery store,tier 1,12.857645184136183,small,107.8596
regular,0.041180766,snack foods,37.919,supermarket,tier 3,12.857645184136183,medium,768.999
low fat,0.043831721,snack foods,184.195,supermarket,tier 1,13.15,medium,2746.425
regular,0.007503372,dairy,146.7102,supermarket,tier 3,12.857645184136183,medium,4374.306
regular,0.214681063,baking goods,102.7332,grocery store,tier 3,14.5,medium,205.0664
